1.000000000000000056e-01 -2.671381791335341660e+01
2.000000000000000111e-01 -2.519581554966151060e+01
3.000000000000000444e-01 -2.537620563977143817e+01
4.000000000000000222e-01 -2.554306889030404548e+01
5.000000000000001110e-01 -2.568186722032953639e+01
6.000000000000000888e-01 -2.578810489651440108e+01
7.000000000000000666e-01 -2.583307007524710031e+01
8.000000000000001554e-01 -2.578887282193807451e+01
9.000000000000001332e-01 -2.566638800997500880e+01
1.000000000000000222e+00 -2.546344274931187002e+01
1.100000000000000311e+00 -2.521558393015672550e+01
1.200000000000000400e+00 -2.491119951299114277e+01
1.300000000000000266e+00 -2.463306223305394838e+01
1.400000000000000355e+00 -2.436700541384950469e+01
1.500000000000000444e+00 -2.417087505534702530e+01
1.600000000000000311e+00 -2.405485470295269579e+01
1.700000000000000400e+00 -2.404275129823668422e+01
1.800000000000000488e+00 -2.413796117397233942e+01
1.900000000000000355e+00 -2.432269654415532401e+01
2.000000000000000444e+00 -2.460534521026589871e+01
2.100000000000000533e+00 -2.496645988462806898e+01
2.200000000000000622e+00 -2.531482304767057911e+01
2.300000000000000711e+00 -2.564814767663800055e+01
2.400000000000000355e+00 -2.577538682013684834e+01
2.500000000000000444e+00 -2.577104350752843231e+01
2.600000000000000533e+00 -2.544570708120260605e+01
2.700000000000000622e+00 -2.475915683513598964e+01
2.800000000000000711e+00 -2.369206229663086916e+01
2.900000000000000799e+00 -2.216842966671159942e+01
3.000000000000000444e+00 -2.026997681353045877e+01
3.100000000000000533e+00 -1.798404298132222578e+01
3.200000000000000622e+00 -1.543309936643204239e+01
3.300000000000000711e+00 -1.266886535795833524e+01
3.400000000000000799e+00 -9.847485917606883632e+00
3.500000000000000888e+00 -7.029908570970793136e+00
3.600000000000000977e+00 -4.300744700002518961e+00
3.700000000000000622e+00 -1.735979697724841841e+00
3.800000000000000711e+00 6.365133474515919376e-01
3.900000000000000799e+00 2.767662731895204953e+00
4.000000000000000888e+00 4.664401216072639578e+00
4.100000000000000533e+00 6.298676541697123099e+00
4.200000000000000178e+00 7.732908650191415489e+00
4.300000000000000711e+00 8.951834106215780906e+00
4.400000000000000355e+00 9.957800427543610056e+00
4.500000000000000888e+00 1.086788519697898003e+01
4.600000000000000533e+00 1.155530630819493254e+01
4.700000000000000178e+00 1.214865955601907821e+01
4.800000000000000711e+00 1.267632537238694113e+01
4.900000000000000355e+00 1.306160942819524351e+01
5.000000000000000888e+00 1.341224056360079153e+01
5.100000000000000533e+00 1.368245120681662108e+01
5.200000000000001066e+00 1.389863079347733255e+01
5.300000000000000711e+00 1.409510166426536770e+01
5.400000000000000355e+00 1.420905651326195596e+01
5.500000000000000888e+00 1.438247596636345271e+01
5.600000000000000533e+00 1.445932841779253941e+01
5.700000000000001066e+00 1.453594403921961487e+01
5.800000000000000711e+00 1.459942402268226402e+01
5.900000000000000355e+00 1.465958146576468835e+01
6.000000000000000888e+00 1.468621165437228626e+01
6.100000000000000533e+00 1.474522140083496424e+01
6.200000000000001066e+00 1.477146314961784768e+01
6.300000000000000711e+00 1.476844288768320546e+01
6.400000000000001243e+00 1.478195494106678609e+01
6.500000000000000888e+00 1.487442611627084155e+01
6.600000000000000533e+00 1.477168377873379512e+01
6.700000000000001066e+00 1.484312778231492480e+01
6.800000000000000711e+00 1.490262467217557329e+01
6.900000000000001243e+00 1.475672296979893972e+01
7.000000000000000888e+00 1.491825524689449978e+01
7.100000000000001421e+00 1.487029842126346324e+01
7.200000000000001066e+00 1.485730196197439312e+01
7.300000000000000711e+00 1.489146201532256697e+01
7.400000000000001243e+00 1.485225134695339300e+01
7.500000000000000888e+00 1.488843254849367703e+01
7.600000000000001421e+00 1.485997843475526103e+01
7.700000000000001066e+00 1.489856031867292963e+01
7.800000000000000711e+00 1.486609437800035138e+01
7.900000000000001243e+00 1.487234239340321018e+01
8.000000000000001776e+00 1.488982250572574983e+01
8.100000000000001421e+00 1.488340899866087952e+01
8.200000000000001066e+00 1.488071368465302236e+01
8.300000000000000711e+00 1.488926402033761498e+01
8.400000000000002132e+00 1.489493180628164914e+01
8.500000000000001776e+00 1.481959497300705486e+01
8.600000000000001421e+00 1.489202839360971176e+01
8.700000000000001066e+00 1.482691907390217878e+01
8.800000000000000711e+00 1.486793342097827875e+01
8.900000000000002132e+00 1.450105266830608919e+01
9.000000000000001776e+00 1.519666196532739022e+01
9.100000000000001421e+00 1.440090555440693088e+01
9.200000000000001066e+00 1.451621527028649439e+01
9.300000000000000711e+00 1.436581078466632100e+01
9.400000000000002132e+00 1.406602471017670375e+01
9.500000000000001776e+00 1.365312473638671520e+01
9.600000000000001421e+00 1.301613626859062656e+01
9.700000000000001066e+00 1.206079581689979108e+01
9.800000000000000711e+00 1.066071117990458461e+01
9.900000000000002132e+00 8.944856723766006823e+00
1.000000000000000178e+01 1.231781889467137070e+01
