0.439   -28.3437
0.552   -30.9373
0.665   -31.2987
0.778   -32.1331
0.891001        -32.8006
1.004   -33.3886
1.117   -33.8567
1.23    -34.2081
1.343   -34.4561
1.456   -34.6197
1.569   -34.7171
1.682   -34.7624
1.795   -34.7633
1.908   -34.7261
2.021   -34.6584
2.134   -34.5748
2.247   -34.4995
2.36    -34.4612
2.473   -34.4876
2.586   -34.5951
2.699   -34.7761
2.812   -34.9872
2.925   -35.1437
3.038   -35.1156
3.151   -34.7382
3.264   -33.8356
3.377   -32.2516
3.49    -29.8912
3.603   -26.7489
3.716   -22.9239
3.829   -18.5987
3.942   -14.0071
4.055   -9.3918
4.168   -4.96637
4.281   -0.891069
4.394   2.7352
4.507   5.87262
4.62    8.52685
4.733   10.7306
4.846   12.5325
4.959   13.9882
5.072   15.154
5.185   16.0816
5.298   16.8173
5.411   17.4049
5.524   17.873
5.637   18.2456
5.75    18.5441
5.863   18.7849
5.976   18.9818
6.089   19.1442
6.202   19.2829
6.315   19.4063
6.428   19.5144
6.541   19.6105
6.654   19.6977
6.767   19.7781
6.88    19.8536
6.993   19.9259
7.106   19.9979
7.219   20.0712
7.332   20.1424
7.445   20.2126
7.55801 20.2819
7.67101 20.3511
7.78401 20.4202
7.89701 20.4904
8.01001 20.5639
8.12301 20.6398
8.23601 20.7155
8.34901 20.7921
8.46201 20.8693
8.57501 20.9474
8.68801 21.0262
8.80101 21.1062
8.91401 21.1896
9.02701 21.2722
9.14001 21.3529
9.25301 21.4301
9.36601 21.5021
9.47901 21.5661
9.59201 21.6181
9.70501 21.6549
9.81801 21.6699
9.93101 21.6515
10.044  21.5878
10.157  21.4636
10.27   21.2583
10.383  20.9461
10.496  20.4941
10.609  19.8611
10.722  18.9927
10.835  17.8191
10.948  16.2569
11.061  14.2053
11.174  11.5766
11.287  8.16151
