1s 1/2	1s 1/2	-1.0928794695E+01
1p 3/2	1p 3/2	-1.0651458112E+01
1p 1/2	1p 1/2	-1.0685839215E+01
1d 5/2	1d 5/2	-1.0807485605E+01
2s 1/2	1s 1/2	-1.0960568491E+01
2s 1/2	2s 1/2	-1.1124632422E+01
1d 3/2	1d 3/2	-1.1309692719E+01
