1s 1/2	1s 1/2	-4.4080410670E+01
1p 3/2	1p 3/2	-4.4980227529E+01
1p 1/2	1p 1/2	-4.6106896803E+01
1d 5/2	1d 5/2	-4.8156302045E+01
2s 1/2	1s 1/2	-5.0589479050E+01
2s 1/2	2s 1/2	-5.3231419323E+01
1d 3/2	1d 3/2	-5.5908240495E+01
