1s 1/2	1s 1/2	-1.7719429179E+01
1p 3/2	1p 3/2	-1.7375756066E+01
1p 1/2	1p 1/2	-1.7657969138E+01
1d 5/2	1d 5/2	-1.7977970041E+01
2s 1/2	1s 1/2	-1.8336424656E+01
2s 1/2	2s 1/2	-1.8747413649E+01
1d 3/2	1d 3/2	-1.9180851942E+01
