0.10	-3.1021290024E+00
0.20	-3.9524395785E+00
0.30	-3.6243755285E+00
0.40	-3.5778925006E+00
0.50	-3.5676707793E+00
0.60	-3.5764880376E+00
0.70	-3.5910365289E+00
0.80	-3.6036168024E+00
0.90	-3.6146282775E+00
1.00	-3.6287088270E+00
1.10	-3.6364972032E+00
1.20	-3.6437373463E+00
1.30	-3.6544760748E+00
1.40	-3.6618707967E+00
1.50	-3.6661706353E+00
1.60	-3.6716828375E+00
1.70	-3.6733609122E+00
1.80	-3.6729286843E+00
1.90	-3.6711312801E+00
2.00	-3.6671657128E+00
2.10	-3.6599090046E+00
2.20	-3.6535080454E+00
2.30	-3.6383295818E+00
2.40	-3.6339893874E+00
2.50	-3.6085398774E+00
2.60	-3.6074168597E+00
2.70	-3.5733960533E+00
2.80	-3.5766404457E+00
2.90	-3.5325854916E+00
3.00	-3.5455308065E+00
3.10	-3.4914475469E+00
3.20	-3.5048932926E+00
3.30	-3.4686401966E+00
3.40	-3.4533469941E+00
3.50	-3.4439554637E+00
3.60	-3.4348079469E+00
3.70	-3.3866958854E+00
3.80	-3.4518095984E+00
3.90	-3.3375682299E+00
4.00	-3.4412757316E+00
4.10	-3.3604892950E+00
4.20	-3.3813246905E+00
4.30	-3.4204275999E+00
4.40	-3.3539073582E+00
4.50	-3.4292632275E+00
4.60	-3.4143256376E+00
4.70	-3.3993044056E+00
4.80	-3.4736810892E+00
4.90	-3.4416742138E+00
5.00	-3.4842814272E+00
5.10	-3.4904883314E+00
5.20	-3.5584297581E+00
5.30	-3.4807757581E+00
5.40	-3.6528420829E+00
5.50	-3.5058242625E+00
5.60	-3.6875434089E+00
5.70	-3.5689464065E+00
5.80	-3.6991991524E+00
5.90	-3.6145343271E+00
6.00	-3.7080045499E+00
6.10	-3.6427552668E+00
6.20	-3.6703447239E+00
6.30	-3.6851488750E+00
6.40	-3.5909230790E+00
6.50	-3.6549635835E+00
6.60	-3.5573348802E+00
6.70	-3.5218298316E+00
6.80	-3.5011002770E+00
6.90	-3.3755301805E+00
7.00	-3.3598091837E+00
7.10	-3.2232823622E+00
7.20	-3.1412356806E+00
7.30	-3.0764315773E+00
7.40	-2.8082787090E+00
7.50	-2.9463330014E+00
7.60	-2.4650840859E+00
7.70	-2.6311323318E+00
7.80	-2.2795248008E+00
7.90	-2.1802615615E+00
8.00	-2.0280434766E+00
8.10	-1.8243874494E+00
8.20	-1.6637912552E+00
8.30	-1.4741266953E+00
8.40	-1.3156595504E+00
8.50	-1.0944668488E+00
8.60	-9.5244565011E-01
8.70	-7.5160688851E-01
8.80	-5.7239543015E-01
8.90	-4.0172850349E-01
9.00	-2.3831459689E-01
9.10	-4.7041918724E-02
9.20	8.9589694101E-02
9.30	2.6853278710E-01
9.40	4.0696409269E-01
9.50	5.6276470936E-01
9.60	7.0412806464E-01
9.70	8.2510171993E-01
9.80	9.7704369684E-01
9.90	1.0802642945E+00
10.00	1.2020805288E+00
10.10	1.3150047980E+00
10.20	1.4244219760E+00
10.30	1.5021812796E+00
10.40	1.6167619339E+00
10.50	1.7037185531E+00
10.60	1.7565074875E+00
10.70	1.8702965974E+00
10.80	1.9279145828E+00
10.90	1.9742231409E+00
11.00	2.0713611026E+00
11.10	2.1157212204E+00
11.20	2.1486804906E+00
11.30	2.2364903653E+00
11.40	2.2659285506E+00
11.50	2.2904697671E+00
11.60	2.3685164895E+00
11.70	2.3871305801E+00
11.80	2.4026428593E+00
11.90	2.4758457683E+00
12.00	2.4814702026E+00
12.10	2.4935768726E+00
12.20	2.5605411566E+00
12.30	2.5558563683E+00
12.40	2.5652657968E+00
12.50	2.6295799618E+00
12.60	2.6101829980E+00
12.70	2.6272901365E+00
12.80	2.6783580435E+00
12.90	2.6580671857E+00
13.00	2.6713676093E+00
13.10	2.7213892256E+00
13.20	2.6907796920E+00
13.30	2.7098129062E+00
13.40	2.7529180521E+00
13.50	2.7166202116E+00
13.60	2.7411458848E+00
13.70	2.7757899409E+00
13.80	2.7382397118E+00
13.90	2.7644333558E+00
14.00	2.7949771810E+00
14.10	2.7533176882E+00
14.20	2.7846129011E+00
14.30	2.8084855482E+00
14.40	2.7655135357E+00
14.50	2.8008176563E+00
14.60	2.8181306275E+00
14.70	2.7754888697E+00
14.80	2.8136304473E+00
14.90	2.8250840768E+00
15.00	2.7832591565E+00
15.10	2.8244415960E+00
15.20	2.8288539453E+00
15.30	2.7908270417E+00
15.40	2.8318434197E+00
15.50	2.8322782172E+00
15.60	2.7959617719E+00
15.70	2.8386528585E+00
15.80	2.8332524748E+00
15.90	2.8011497587E+00
16.00	2.8430684432E+00
16.10	2.8340012851E+00
16.20	2.8045370494E+00
16.30	2.8474821305E+00
16.40	2.8323263819E+00
16.50	2.8090715095E+00
16.60	2.8485890959E+00
16.70	2.8316818545E+00
16.80	2.8110647856E+00
16.90	2.8504796390E+00
17.00	2.8283028954E+00
17.10	2.8131734967E+00
17.20	2.8516876087E+00
17.30	2.8148924797E+00
17.40	2.8601139328E+00
17.50	2.7065128002E+00
17.60	3.1008215714E+00
17.70	2.4516309339E+00
17.80	3.1406964625E+00
17.90	2.6533755590E+00
18.00	2.8653199118E+00
18.10	2.8216346785E+00
18.20	2.8132879193E+00
18.30	2.7799596990E+00
18.40	2.8542935083E+00
18.50	2.7607884935E+00
18.60	2.8027729394E+00
18.70	2.7985083747E+00
18.80	2.7753886990E+00
18.90	2.7344930597E+00
19.00	2.8212879133E+00
19.10	2.6911376868E+00
19.20	2.7458009642E+00
19.30	2.7258379841E+00
19.40	2.6719771980E+00
19.50	2.6730562045E+00
19.60	2.6559589991E+00
19.70	2.5890003863E+00
19.80	2.5795228101E+00
19.90	2.5437265241E+00
20.00	2.4602392546E+00
20.10	2.4325999940E+00
20.20	2.3696108926E+00
20.30	2.2596443332E+00
20.40	2.2031850719E+00
20.50	2.0979886568E+00
20.60	1.9489638979E+00
20.70	1.8428312929E+00
20.80	1.6770465344E+00
20.90	1.4637360719E+00
21.00	1.2810037372E+00
21.10	1.0215295347E+00
21.20	7.0765748377E-01
21.30	4.0419608577E-01
21.40	1.1455517259E-03
21.50	-5.7390128424E-01
21.60	-9.7797053300E-01
