1s 1/2	1s 1/2	-1.1385618030E+02
1p 3/2	1p 3/2	-1.1368194763E+02
1p 1/2	1p 1/2	-1.1378685928E+02
1d 5/2	1d 5/2	-1.1394222552E+02
2s 1/2	1s 1/2	-1.1413185876E+02
2s 1/2	2s 1/2	-1.1435377142E+02
1d 3/2	1d 3/2	-1.1461022449E+02
