# 1s 1/2
0.10	7.0336684371E-01
0.20	6.9277786317E-01
0.30	6.7579260750E-01
0.40	6.5375532374E-01
0.50	6.2803714425E-01
0.60	5.9998585905E-01
0.70	5.7080346722E-01
0.80	5.4147589542E-01
0.90	5.1275557946E-01
1.00	4.8518146956E-01
1.10	4.5909329409E-01
1.20	4.3469762058E-01
1.30	4.1207478452E-01
1.40	3.9123538459E-01
1.50	3.7211643141E-01
1.60	3.5463879759E-01
1.70	3.3867704082E-01
1.80	3.2410639895E-01
1.90	3.1079678880E-01
2.00	2.9859867989E-01
2.10	2.8739791057E-01
2.20	2.7704803187E-01
2.30	2.6744269759E-01
2.40	2.5846369717E-01
2.50	2.5001486525E-01
2.60	2.4200809595E-01
2.70	2.3436980310E-01
2.80	2.2703686107E-01
2.90	2.1995893598E-01
3.00	2.1310257362E-01
3.10	2.0643589522E-01
3.20	1.9993859662E-01
3.30	1.9360072774E-01
3.40	1.8740655213E-01
3.50	1.8135688991E-01
3.60	1.7544262011E-01
3.70	1.6966547816E-01
3.80	1.6402262403E-01
3.90	1.5851549315E-01
4.00	1.5314229864E-01
4.10	1.4790424213E-01
4.20	1.4280173965E-01
4.30	1.3783283215E-01
4.40	1.3299828981E-01
4.50	1.2829926949E-01
4.60	1.2372944721E-01
4.70	1.1929513495E-01
4.80	1.1498759725E-01
4.90	1.1081059834E-01
5.00	1.0675866075E-01
5.10	1.0283111288E-01
5.20	9.9024785691E-02
5.30	9.5337344729E-02
5.40	9.1765050901E-02
5.50	8.8304022377E-02
5.60	8.4950479340E-02
5.70	8.1699723507E-02
5.80	7.8545993357E-02
5.90	7.5481679282E-02
6.00	7.2501325115E-02
6.10	6.9592371824E-02
6.20	6.6745539235E-02
6.30	6.3944294710E-02
6.40	6.1170412955E-02
6.50	5.8398761387E-02
6.60	5.5598170104E-02
6.70	5.2726310896E-02
6.80	4.9728454585E-02
6.90	4.6530071131E-02
7.00	4.3034308380E-02
7.10	3.9108591312E-02
7.20	3.4577146471E-02
7.30	2.9205251312E-02
7.40	2.2681623658E-02
7.50	1.4603547412E-02
7.60	4.4673602374E-03
7.70	-8.3021422828E-03
7.80	-2.4094164484E-02
# 1p 3/2
0.10	4.2077123026E-02
0.20	8.1647116528E-02
0.30	1.2007464015E-01
0.40	1.5552518683E-01
0.50	1.8756063568E-01
0.60	2.1601779637E-01
0.70	2.4094342643E-01
0.80	2.6254254384E-01
0.90	2.8111022856E-01
1.00	2.9697765696E-01
1.10	3.1049783765E-01
1.20	3.2199035433E-01
1.30	3.3175925197E-01
1.40	3.4006666574E-01
1.50	3.4714546043E-01
1.60	3.5319318507E-01
1.70	3.5837672995E-01
1.80	3.6284093513E-01
1.90	3.6670216212E-01
2.00	3.7006500247E-01
2.10	3.7300921071E-01
2.20	3.7561027910E-01
2.30	3.7792381266E-01
2.40	3.8000072092E-01
2.50	3.8187970540E-01
2.60	3.8359617968E-01
2.70	3.8517291064E-01
2.80	3.8663487092E-01
2.90	3.8799535058E-01
3.00	3.8926989348E-01
3.10	3.9046378026E-01
3.20	3.9158993154E-01
3.30	3.9264990521E-01
