1.000000000000000056e-01 -1.905321908261958797e+01
2.000000000000000111e-01 -1.947431214552462464e+01
3.000000000000000444e-01 -1.985741299235732527e+01
4.000000000000000222e-01 -2.044285573566992298e+01
5.000000000000000000e-01 -2.116477559386586549e+01
5.999999999999999778e-01 -2.200766848931427688e+01
7.000000000000000666e-01 -2.294246090464761423e+01
8.000000000000000444e-01 -2.392659713071494565e+01
9.000000000000000222e-01 -2.493883451000113283e+01
1.000000000000000000e+00 -2.592965415202533208e+01
1.100000000000000089e+00 -2.686352053010003971e+01
1.200000000000000178e+00 -2.770880219922904431e+01
1.300000000000000266e+00 -2.841759410803643959e+01
1.400000000000000133e+00 -2.896410754264567444e+01
1.500000000000000222e+00 -2.933919458809524983e+01
1.600000000000000089e+00 -2.950760154874562247e+01
1.700000000000000178e+00 -2.948368377935672413e+01
1.800000000000000266e+00 -2.927660663276697761e+01
1.900000000000000133e+00 -2.889660537492536463e+01
2.000000000000000000e+00 -2.836449615883509523e+01
2.100000000000000089e+00 -2.772921170892734821e+01
2.200000000000000178e+00 -2.700895757671448294e+01
2.300000000000000266e+00 -2.624088564870515228e+01
2.400000000000000355e+00 -2.546016146582666906e+01
2.500000000000000444e+00 -2.469252376049792730e+01
2.600000000000000089e+00 -2.395999495828854720e+01
2.700000000000000178e+00 -2.327793236619656980e+01
2.800000000000000266e+00 -2.265826605007492489e+01
2.900000000000000355e+00 -2.209299455118891586e+01
3.000000000000000444e+00 -2.160723584473240777e+01
3.100000000000000089e+00 -2.115834633369163598e+01
3.200000000000000178e+00 -2.073185917426150482e+01
3.300000000000000266e+00 -2.031583513037626076e+01
3.400000000000000355e+00 -1.984720351371072056e+01
3.500000000000000444e+00 -1.931882825408013815e+01
3.600000000000000089e+00 -1.865129168400952508e+01
3.700000000000000178e+00 -1.780598705526994863e+01
3.800000000000000266e+00 -1.671765733248706454e+01
3.900000000000000355e+00 -1.535315136986599249e+01
4.000000000000000000e+00 -1.366722127960992772e+01
4.099999999999999645e+00 -1.165765599824000631e+01
4.200000000000000178e+00 -9.307896172875091523e+00
4.299999999999999822e+00 -6.704191843882762569e+00
4.399999999999999467e+00 -3.898796961983326259e+00
4.500000000000000000e+00 -9.655479273380618288e-01
4.599999999999999645e+00 1.958795535551106193e+00
4.700000000000000178e+00 4.799869390158796101e+00
4.799999999999999822e+00 7.478574674706592873e+00
4.900000000000000355e+00 9.926915950413388146e+00
5.000000000000000000e+00 1.210079382135408288e+01
5.099999999999999645e+00 1.400299046158168359e+01
5.200000000000000178e+00 1.563906135550266718e+01
5.299999999999999822e+00 1.699823068724109376e+01
5.400000000000000355e+00 1.814625743825355286e+01
5.500000000000000000e+00 1.908171414993056914e+01
5.599999999999999645e+00 1.984526717684062902e+01
5.700000000000000178e+00 2.048359410173585360e+01
5.799999999999999822e+00 2.096936925588905964e+01
5.900000000000000355e+00 2.137473405146235095e+01
6.000000000000000000e+00 2.168875716394691011e+01
6.099999999999999645e+00 2.194868242708525941e+01
6.200000000000000178e+00 2.213935276763255544e+01
6.299999999999999822e+00 2.229495718099389379e+01
6.400000000000000355e+00 2.242363012707296832e+01
6.500000000000000000e+00 2.250993084639073416e+01
6.599999999999999645e+00 2.258466298198246491e+01
6.700000000000000178e+00 2.264631103678133073e+01
6.799999999999999822e+00 2.267561659914210992e+01
6.900000000000000355e+00 2.271443331258750931e+01
7.000000000000000000e+00 2.272274942627877437e+01
7.099999999999999645e+00 2.274443982764670480e+01
7.200000000000000178e+00 2.275173197450057572e+01
7.299999999999999822e+00 2.274535646831057178e+01
7.400000000000000355e+00 2.274952204415609813e+01
7.500000000000000000e+00 2.274746658659099197e+01
7.599999999999999645e+00 2.273431778898352107e+01
7.700000000000000178e+00 2.274381390603328512e+01
7.799999999999999822e+00 2.272005177888558691e+01
7.900000000000000355e+00 2.271006060754283951e+01
8.000000000000000000e+00 2.270700342262949079e+01
8.099999999999999645e+00 2.268872914641551120e+01
8.199999999999999289e+00 2.268252502060228792e+01
8.300000000000000711e+00 2.266986966396045489e+01
8.400000000000000355e+00 2.265550961067164693e+01
8.500000000000000000e+00 2.263482635655894271e+01
8.599999999999999645e+00 2.263398942088464239e+01
8.699999999999999289e+00 2.261098871089836848e+01
8.800000000000000711e+00 2.258460599848335448e+01
8.900000000000000355e+00 2.255366679141528508e+01
9.000000000000000000e+00 2.252572931280333535e+01
9.099999999999999645e+00 2.247591953946018961e+01
9.199999999999999289e+00 2.240685188373594272e+01
9.300000000000000711e+00 2.233418155116383375e+01
9.400000000000000355e+00 2.220190844676002939e+01
9.500000000000000000e+00 2.201111236139658089e+01
9.599999999999999645e+00 2.178955052391117064e+01
9.700000000000001066e+00 2.139644229934418362e+01
9.800000000000000711e+00 2.086386472798402281e+01
9.900000000000000355e+00 2.010096099255344271e+01
1.000000000000000000e+01 1.895041583796094642e+01
1.009999999999999964e+01 1.728061542299614572e+01
1.020000000000000107e+01 1.484202970973837488e+01
1.030000000000000071e+01 1.128270022353787461e+01
1.040000000000000036e+01 6.065090440975928310e+00
1.050000000000000000e+01 -1.511508368693662785e+00
1.059999999999999964e+01 -1.252598515784170985e+01
1.070000000000000107e+01 -2.849677976798589540e+01
1.080000000000000071e+01 -5.145361066414097451e+01
1.090000000000000036e+01 -9.003731032841615445e+01
