  0.100000000000000       0.113124726395612       0.119561695554960     
  0.200000000000000       0.112369151462190       0.118724476899617     
  0.300000000000000       0.111147742078876       0.117371546681697     
  0.400000000000000       0.109491482369517       0.115538357859007     
  0.500000000000000       0.107451585052283       0.113282787562764     
  0.600000000000000       0.105095375920952       0.110680417574049     
  0.700000000000000       0.102505144987455       0.107822995516085     
  0.800000000000000       9.977615652002116E-002  0.104815965856251     
  0.900000000000000       9.701328079095822E-002  0.101774518449825     
   1.00000000000000       9.432615127322667E-002  9.881808446187938E-002
   1.10000000000000       9.182306081567942E-002  9.606354481817099E-002
   1.20000000000000       8.960408122372958E-002  9.361770449412946E-002
   1.30000000000000       8.775407777523719E-002  9.156977881318409E-002
   1.40000000000000       8.633635193074757E-002  8.998469190278829E-002
   1.50000000000000       8.538757499233053E-002  8.889789700955103E-002
   1.60000000000000       8.491450275945141E-002  8.831222780826230E-002
   1.70000000000000       8.489273612949012E-002  8.819703452260796E-002
   1.80000000000000       8.526756183099896E-002  8.848960043465597E-002
   1.90000000000000       8.595670128616516E-002  8.909860709554272E-002
   2.00000000000000       8.685462990498222E-002  8.990923844045448E-002
   2.10000000000000       8.783801683831337E-002  9.078939911803774E-002
   2.20000000000000       8.877179374495842E-002  9.159648805879345E-002
   2.30000000000000       8.951540777426130E-002  9.218423039270383E-002
   2.40000000000000       8.992895196393728E-002  9.240922912603269E-002
   2.50000000000000       8.987907127340090E-002  9.213712339494112E-002
   2.60000000000000       8.924475882082082E-002  9.124847205073688E-002
   2.70000000000000       8.792330596273740E-002  8.964463783827560E-002
   2.80000000000000       8.583666800496695E-002  8.725394436335943E-002
   2.90000000000000       8.293829025252074E-002  8.403815402115290E-002
   3.00000000000000       7.921999272505803E-002  7.999886197892618E-002
   3.10000000000000       7.471790844617598E-002  7.518279902993591E-002
   3.20000000000000       6.951589634155583E-002  6.968447781368874E-002
   3.30000000000000       6.374459394526862E-002  6.364439283749690E-002
   3.40000000000000       5.757463621871562E-002  5.724138726241060E-002
   3.50000000000000       5.120367986323415E-002  5.067894771837448E-002
   3.60000000000000       4.483853031866450E-002  4.416685490731490E-002
   3.70000000000000       3.867529069700329E-002  3.790120759779413E-002
   3.80000000000000       3.288131206100093E-002  3.204662727042883E-002
   3.90000000000000       2.758235868391843E-002  2.672399855842141E-002
   4.00000000000000       2.285691987443411E-002  2.200554891694017E-002
   4.10000000000000       1.873764304290422E-002  1.791708630660835E-002
   4.20000000000000       1.521822385019742E-002  1.444559406855273E-002
   4.30000000000000       1.226328271905798E-002  1.154962677154404E-002
   4.40000000000000       9.818831371269368E-003  9.170084351461058E-003
   4.50000000000000       7.821585607024515E-003  7.239641653724657E-003
