# r[fm]            rho_1b               rho_n                rho_p              rho_ch
  0.0000     0.182465848460       9.76762760e-02       8.47895724e-02
  0.0250     0.182449626535       9.76676500e-02       8.47819765e-02
  0.0500     0.182400999930       9.76417933e-02       8.47592067e-02
  0.0750     0.182320086103       9.75987699e-02       8.47213162e-02
  0.1000     0.182207080678       9.75386865e-02       8.46683942e-02
  0.1250     0.182062257222       9.74616923e-02       8.46005649e-02
  0.1500     0.181885966934       9.73679789e-02       8.45179880e-02
  0.1750     0.181678638238       9.72577803e-02       8.44208579e-02
  0.2000     0.181440776264       9.71313725e-02       8.43094038e-02
  0.2250     0.181172962221       9.69890731e-02       8.41838891e-02
  0.2500     0.180875852641       9.68312415e-02       8.40446112e-02
  0.2750     0.180550178498       9.66582780e-02       8.38919005e-02
  0.3000     0.180196744176       9.64706236e-02       8.37261206e-02
  0.3250     0.179816426277       9.62687595e-02       8.35476668e-02
  0.3500     0.179410172273       9.60532064e-02       8.33569659e-02
  0.3750     0.178978998961       9.58245236e-02       8.31544753e-02
  0.4000     0.178523990741       9.55833087e-02       8.29406821e-02
  0.4250     0.178046297674       9.53301959e-02       8.27161017e-02
  0.4500     0.177547133331       9.50658559e-02       8.24812775e-02
  0.4750     0.177027772416       9.47909937e-02       8.22367788e-02
  0.5000     0.176489548150       9.45063480e-02       8.19832002e-02
  0.5250     0.175933849404       9.42126896e-02       8.17211598e-02
  0.5500     0.175362117592       9.39108195e-02       8.14512981e-02
  0.5750     0.174775843298       9.36015674e-02       8.11742759e-02
  0.6000     0.174176562641       9.32857899e-02       8.08907728e-02
  0.6250     0.173565853391       9.29643678e-02       8.06014856e-02
  0.6500     0.172945330807       9.26382048e-02       8.03071260e-02
  0.6750     0.172316643233       9.23082243e-02       8.00084190e-02
  0.7000     0.171681467431       9.19753672e-02       7.97061002e-02
  0.7250     0.171041503682       9.16405893e-02       7.94009144e-02
  0.7500     0.170398470643       9.13048581e-02       7.90936125e-02
  0.7750     0.169754099991       9.09691504e-02       7.87849496e-02
  0.8000     0.169110130865       9.06344485e-02       7.84756823e-02
  0.8250     0.168468304118       9.03017375e-02       7.81665666e-02
  0.8500     0.167830356407       8.99720016e-02       7.78583548e-02
  0.8750     0.167198014140       8.96462211e-02       7.75517931e-02
  0.9000     0.166572987311       8.93253682e-02       7.72476191e-02
  0.9250     0.165956963237       8.90104043e-02       7.69465589e-02
  0.9500     0.165351600240       8.87022756e-02       7.66493246e-02
  0.9750     0.164758521295       8.84019098e-02       7.63566115e-02
  1.0000     0.164179307683       8.81102124e-02       7.60690953e-02
  1.0250     0.163615492673       8.78280631e-02       7.57874296e-02
  1.0500     0.163068555267       8.75563117e-02       7.55122435e-02
  1.0750     0.162539914059       8.72957754e-02       7.52441387e-02
  1.1000     0.162030921210       8.70472343e-02       7.49836869e-02
  1.1250     0.161542856608       8.68114286e-02       7.47314280e-02
  1.1500     0.161076922216       8.65890550e-02       7.44878672e-02
  1.1750     0.160634236663       8.63807635e-02       7.42534731e-02
  1.2000     0.160215830098       8.61871547e-02       7.40286754e-02
  1.2250     0.159822639339       8.60087761e-02       7.38138632e-02
  1.2500     0.159455503348       8.58461203e-02       7.36093830e-02
  1.2750     0.159115159060       8.56996220e-02       7.34155371e-02
  1.3000     0.158802237587       8.55696555e-02       7.32325821e-02
  1.3250     0.158517260818       8.54565332e-02       7.30607276e-02
  1.3500     0.158260638450       8.53605034e-02       7.29001350e-02
  1.3750     0.158032665439       8.52817487e-02       7.27509167e-02
  1.4000     0.157833519922       8.52203848e-02       7.26131351e-02
  1.4250     0.157663261589       8.51764594e-02       7.24868022e-02
  1.4500     0.157521830533       8.51499513e-02       7.23718792e-02
  1.4750     0.157409046581       8.51407703e-02       7.22682763e-02
  1.5000     0.157324609100       8.51487564e-02       7.21758527e-02
  1.5250     0.157268097294       8.51736803e-02       7.20944170e-02
  1.5500     0.157238970972       8.52152436e-02       7.20237274e-02
  1.5750     0.157236571794       8.52730794e-02       7.19634924e-02
  1.6000     0.157260124976       8.53467532e-02       7.19133718e-02
  1.6250     0.157308741456       8.54357640e-02       7.18729775e-02
  1.6500     0.157381420492       8.55395457e-02       7.18418748e-02
  1.6750     0.157477052684       8.56574690e-02       7.18195837e-02
  1.7000     0.157594423410       8.57888429e-02       7.18055805e-02
  1.7250     0.157732216633       8.59329171e-02       7.17992995e-02
  1.7500     0.157889019084       8.60888844e-02       7.18001346e-02
  1.7750     0.158063324777       8.62558830e-02       7.18074418e-02
  1.8000     0.158253539845       8.64329992e-02       7.18205406e-02
  1.8250     0.158457987659       8.66192706e-02       7.18387170e-02
  1.8500     0.158674914218       8.68136890e-02       7.18612253e-02
  1.8750     0.158902493775       8.70152032e-02       7.18872906e-02
  1.9000     0.159138834663       8.72227232e-02       7.19161115e-02
  1.9250     0.159381985318       8.74351226e-02       7.19468627e-02
  1.9500     0.159629940447       8.76512429e-02       7.19786975e-02
  1.9750     0.159880647327       8.78698968e-02       7.20107505e-02
  2.0000     0.160132012203       8.80898716e-02       7.20421406e-02
