  0.100000000000000       6.818950100481946E-002  6.818950100484318E-002
  0.200000000000000       6.950553999923179E-002  6.950553999925541E-002
  0.300000000000000       7.167099189160456E-002  7.167099189162814E-002
  0.400000000000000       7.455251552100783E-002  7.455251552103125E-002
  0.500000000000000       7.799874451924393E-002  7.799874451926715E-002
  0.600000000000000       8.183433752184797E-002  8.183433752187093E-002
  0.700000000000000       8.586905286196905E-002  8.586905286199133E-002
  0.800000000000000       8.990830915908535E-002  8.990830915910647E-002
  0.900000000000000       9.376286879356240E-002  9.376286879358246E-002
   1.00000000000000       9.725629933664201E-002  9.725629933666091E-002
   1.10000000000000       0.100229551725533       0.100229551725551     
   1.20000000000000       0.102542726722429       0.102542726722446     
   1.30000000000000       0.104074758379308       0.104074758379324     
   1.40000000000000       0.104722195581577       0.104722195581592     
   1.50000000000000       0.104398454459015       0.104398454459028     
   1.60000000000000       0.103034843762609       0.103034843762621     
   1.70000000000000       0.100584336273530       0.100584336273541     
   1.80000000000000       9.702845166566794E-002  9.702845166567840E-002
   1.90000000000000       9.238670464397233E-002  9.238670464398169E-002
   2.00000000000000       8.672690442268392E-002  8.672690442269219E-002
   2.10000000000000       8.017339974099874E-002  8.017339974100590E-002
   2.20000000000000       7.290962826898097E-002  7.290962826898714E-002
   2.30000000000000       6.517167509840718E-002  6.517167509841242E-002
   2.40000000000000       5.723139292817610E-002  5.723139292818046E-002
   2.50000000000000       4.937073883789869E-002  4.937073883790218E-002
   2.60000000000000       4.185221907666739E-002  4.185221907667010E-002
   2.70000000000000       3.489213958320006E-002  3.489213958320209E-002
   2.80000000000000       2.864268425806272E-002  2.864268425806418E-002
   2.90000000000000       2.318592921140087E-002  2.318592921140185E-002
   3.00000000000000       1.853918309631347E-002  1.853918309631406E-002
   3.10000000000000       1.466819590300938E-002  1.466819590300967E-002
   3.20000000000000       1.150372364014166E-002  1.150372364014171E-002
   3.30000000000000       8.957539559590517E-003  8.957539559590383E-003
   3.40000000000000       6.935459757566020E-003  6.935459757565761E-003
   3.50000000000000       5.346482549378660E-003  5.346482549378311E-003
   3.60000000000000       4.108243831630466E-003  4.108243831630041E-003
   3.70000000000000       3.149554313367797E-003  3.149554313367317E-003
   3.80000000000000       2.410924028593206E-003  2.410924028592693E-003
   3.90000000000000       1.843874810777548E-003  1.843874810777019E-003
   4.00000000000000       1.409642478225750E-003  1.409642478225214E-003
   4.10000000000000       1.077668891862443E-003  1.077668891861910E-003
   4.20000000000000       8.241208124704219E-004  8.241208124698929E-004
   4.30000000000000       6.305569317542877E-004  6.305569317537668E-004
   4.40000000000000       4.827907038374965E-004  4.827907038369871E-004
   4.50000000000000       3.699539909723414E-004  3.699539909718436E-004
   4.60000000000000       2.837447673320278E-004  2.837447673315428E-004
   4.70000000000000       2.178331554870259E-004  2.178331554865549E-004
   4.80000000000000       1.673983173895093E-004  1.673983173890525E-004
   4.90000000000000       1.287706202541972E-004  1.287706202537550E-004
   5.00000000000000       9.915692931316316E-005  9.915692931273550E-005
   5.10000000000000       7.643067604387915E-005  7.643067604346579E-005
   5.20000000000000       5.897192799258516E-005  5.897192799218552E-005
   5.30000000000000       4.554579817376302E-005  4.554579817337665E-005
   5.40000000000000       3.521011425631452E-005  3.521011425594093E-005
   5.50000000000000       2.724534663399887E-005  2.724534663363763E-005
   5.60000000000000       2.110143433776455E-005  2.110143433741517E-005
   5.70000000000000       1.635742313326970E-005  1.635742313293173E-005
   5.80000000000000       1.269081226516544E-005  1.269081226483842E-005
   5.90000000000000       9.854257333140144E-006  9.854257332823603E-006
   6.00000000000000       7.657848305526469E-006  7.657848305219979E-006
   6.10000000000000       5.955615163483786E-006  5.955615163186923E-006
   6.20000000000000       4.635241756753855E-006  4.635241756466214E-006
   6.30000000000000       3.610216452807212E-006  3.610216452528389E-006
   6.40000000000000       2.813835510051329E-006  2.813835509780951E-006
   6.50000000000000       2.194616620278091E-006  2.194616620015795E-006
   6.60000000000000       1.712786987476913E-006  1.712786987222357E-006
   6.70000000000000       1.337591140066910E-006  1.337591139819769E-006
   6.80000000000000       1.045224825372582E-006  1.045224825132548E-006
   6.90000000000000       8.172476420183143E-007  8.172476417850971E-007
   7.00000000000000       6.393621677450571E-007  6.393621675183770E-007
   7.10000000000000       5.004739778518741E-007  5.004739776314659E-007
   7.20000000000000       3.919671875274642E-007  3.919671873130757E-007
   7.30000000000000       3.071455456466269E-007  3.071455454380178E-007
   7.40000000000000       2.408008316532108E-007  2.408008314501532E-007
   7.50000000000000       1.888792468409871E-007  1.888792466432647E-007
   7.60000000000000       1.482233161844794E-007  1.482233159918862E-007
   7.70000000000000       1.163720334066302E-007  1.163720332189705E-007
   7.80000000000000       9.140597390421818E-008  9.140597372130581E-008
   7.90000000000000       7.182715849775995E-008  7.182715835268775E-008
   8.00000000000000       5.646579671855607E-008  5.646579660172718E-008
   8.10000000000000       4.440783952355745E-008  4.440783942001209E-008
   8.20000000000000       3.493865578791901E-008  3.493865569460701E-008
