1s 1/2	1s 1/2	-2.0798503288E+02
1p 3/2	1p 3/2	-2.0857466724E+02
1p 1/2	1p 1/2	-2.0949730540E+02
1d 5/2	1d 5/2	-2.1104870669E+02
2s 1/2	1s 1/2	-2.1290834086E+02
2s 1/2	2s 1/2	-2.1496756489E+02
1d 3/2	1d 3/2	-2.1713416693E+02
