0.1   48959.3
0.156   -138.155
0.212   389.075
0.268   -95.5488
0.324   -86.6626
0.38   -86.875
0.436   -86.627
0.492   -85.9423
0.548   -85.0447
0.604   -84.1442
0.66   -83.0162
0.716   -82.0673
0.772   -81.2714
0.828   -80.824
0.884   -80.805
0.94   -81.165
0.995999   -82.093
1.052   -83.2045
1.108   -84.7426
1.164   -86.0219
1.22   -87.1783
1.276   -87.5377
1.332   -86.9074
1.388   -84.8442
1.444   -81.2206
1.5   -75.5789
1.556   -68.5971
1.612   -59.4237
1.668   -49.7354
1.724   -38.6287
1.78   -27.5438
1.836   -16.4543
1.892   -5.69186
1.948   4.10374
2.004   13.0943
2.06   21.1854
2.116   27.9673
2.172   34.0742
2.228   39.1474
2.284   43.1128
2.34   47.322
2.396   49.1018
2.452   52.8486
2.508   53.3665
2.564   56.3283
2.62   56.5276
2.676   58.1446
2.732   58.9027
2.788   59.1403
2.844   60.7016
2.9   59.7084
2.956   61.6092
3.012   60.4264
3.068   61.9144
3.124   61.3377
3.18   61.7193
3.236   62.0975
3.292   61.4745
3.348   62.7343
3.404   61.4512
3.46   62.8628
3.516   61.7171
3.572   62.6482
3.628   62.3279
3.684   62.2523
3.74   62.8186
3.796   61.8987
3.852   63.1333
3.908   61.9542
3.964   63.0823
4.02   62.2111
4.076   62.7315
4.132   62.7079
4.188   62.3585
4.244   63.1075
4.3   62.0476
4.356   63.2138
4.412   62.168
4.468   63.0422
4.524   62.4574
4.58   62.6061
4.636   62.8215
4.692   62.246
4.748   63.1074
4.804   62.0082
4.86   63.0299
4.916   62.1171
4.972   62.7402
5.028   62.4265
5.084   62.2636
5.14   62.6802
5.196   61.9139
5.252   62.8455
5.308   61.812
5.364   62.675
5.42   61.954
5.476   62.354
5.532   967.715
5.588   60.7671
5.644   49493.9
