0   0.152009
0.1   0.149259
0.2   0.146506
0.3   0.143754
0.4   0.141
0.5   0.138035
0.6   0.134602
0.7   0.130888
0.8   0.127041
0.9   0.123234
1   0.119642
1.1   0.116428
1.2   0.113732
1.3   0.111656
1.4   0.11026
1.5   0.109549
1.6   0.109476
1.7   0.109944
1.8   0.110808
1.9   0.11189
2   0.112987
2.1   0.113884
2.2   0.114362
2.3   0.114211
2.4   0.113243
2.5   0.111297
2.6   0.108251
2.7   0.104037
2.8   0.0986509
2.9   0.0921613
3   0.0847176
3.1   0.076545
3.2   0.0679297
3.3   0.0591919
3.4   0.0506506
3.5   0.0425892
3.6   0.0352264
3.7   0.028702
3.8   0.0230762
3.9   0.0183406
4   0.0144364
4.1   0.0112737
4.2   0.00874866
4.3   0.00675642
4.4   0.00519919
4.5   0.00399079
4.6   0.00305823
4.7   0.00234141
4.8   0.00179197
4.9   0.00137161
5   0.00105032
5.1   0.000804881
5.2   0.000617366
5.3   0.000474046
5.4   0.000364429
5.5   0.000280512
5.6   0.0002162
5.7   0.000166855
5.8   0.000128946
5.9   9.97836e-05
6   7.73196e-05
6.1   5.99918e-05
6.2   4.66077e-05
6.3   3.62556e-05
6.4   2.8238e-05
6.5   2.20201e-05
6.6   1.71918e-05
6.7   1.34377e-05
6.8   1.05151e-05
6.9   8.23723e-06
7   6.45964e-06
7.1   5.07088e-06
7.2   3.98468e-06
7.3   3.1342e-06
7.4   2.46757e-06
7.5   1.94451e-06
7.6   1.53369e-06
7.7   1.21071e-06
7.79999   9.56545e-07
7.89999   7.56356e-07
7.99999   5.98537e-07
8.09999   4.74013e-07
8.2   3.75676e-07
8.3   2.97956e-07
8.4   2.36482e-07
8.5   1.87819e-07
8.6   1.4927e-07
8.7   1.1871e-07
8.8   9.44664e-08
8.9   7.52198e-08
9   5.99302e-08
9.1   4.77762e-08
9.2   3.81086e-08
9.3   3.0414e-08
9.4   2.4286e-08
9.5   1.94029e-08
9.6   1.55094e-08
9.7   1.24034e-08
