0.1   11787
0.215   -34.6998
0.33   48.6649
0.445   -34.6677
0.56   -36.5505
0.675   -37.0568
0.790001   -37.9427
0.905001   -38.6103
1.02   -39.1559
1.135   -39.5694
1.25   -39.8752
1.365   -40.1087
1.48   -40.2962
1.595   -40.4529
1.71   -40.5819
1.825   -40.6805
1.94   -40.7522
2.055   -40.8158
2.17   -40.9035
2.285   -41.0521
2.4   -41.2855
2.515   -41.5932
2.63   -41.9113
2.745   -42.108
2.86   -41.9832
2.975   -41.29
3.09   -39.7798
3.205   -37.2668
3.32   -33.6939
3.435   -29.1609
3.55   -23.9118
3.665   -18.2852
3.78   -12.6385
3.895   -7.28277
4.01   -2.44204
4.125   1.76634
4.24   5.30708
4.355   8.20369
4.47   10.5191
4.585   12.3339
4.7   13.735
4.815   14.8105
4.93   15.6239
5.045   16.2297
5.16   16.6754
5.275   16.9989
5.39   17.2302
5.505   17.3977
5.62   17.5206
5.735   17.6051
5.85   17.6621
5.965   17.6996
6.08   17.7249
6.195   17.7415
6.31   17.7584
6.425   17.7744
6.54   17.7882
6.655   17.8016
6.77   17.8158
6.885   17.8322
7.00001   17.8521
7.11501   17.8807
7.23001   17.9133
7.34501   17.9488
7.46001   17.9866
7.57501   18.027
7.69001   18.0695
7.80501   18.1166
7.92001   18.1683
8.03501   18.2202
8.15001   18.2708
8.26501   18.3196
8.38001   18.3651
8.49501   18.406
8.61001   18.4427
8.72501   18.471
8.84001   18.486
8.95501   18.4848
9.07001   18.4647
9.18501   18.4217
9.30001   18.3537
9.41501   18.2598
9.53001   18.1341
9.64501   17.9736
9.76001   17.7761
9.87501   17.5406
9.99001   17.2662
10.105   16.9551
10.22   16.6086
10.335   16.2253
10.45   15.8048
10.565   15.3469
10.68   14.8484
10.795   14.3029
10.91   13.7016
11.025   13.0249
11.14   12.245
11.255   11.3232
11.37   10.2162
11.485   8.88083
