# 1s 1/2
0.10	7.4107729179E-02
0.20	1.4751210783E-01
0.30	2.1946871948E-01
0.40	2.8927176035E-01
0.50	3.5619992048E-01
0.60	4.1956378768E-01
0.70	4.7874663948E-01
0.80	5.3320166410E-01
0.90	5.8253063206E-01
1.00	6.2638960064E-01
1.10	6.6457419959E-01
1.20	6.9690820514E-01
1.30	7.2319274614E-01
1.40	7.4332972364E-01
1.50	7.5695467321E-01
1.60	7.6393248251E-01
1.70	7.6389893589E-01
1.80	7.5662418273E-01
1.90	7.4184090126E-01
2.00	7.1968732064E-01
2.10	6.9042523788E-01
2.20	6.5484945566E-01
2.30	6.1407439776E-01
2.40	5.6927305140E-01
2.50	5.2207894264E-01
2.60	4.7402104485E-01
2.70	4.2649397305E-01
2.80	3.8070592579E-01
2.90	3.3748935976E-01
3.00	2.9743461419E-01
3.10	2.6088941998E-01
3.20	2.2794557649E-01
3.30	1.9854224513E-01
3.40	1.7248382117E-01
3.50	1.4956581013E-01
3.60	1.2949357020E-01
3.70	1.1197957888E-01
3.80	9.6749907449E-02
3.90	8.3521969662E-02
4.00	7.2067242303E-02
4.10	6.2152084444E-02
4.20	5.3583059201E-02
4.30	4.6181957055E-02
4.40	3.9791993542E-02
4.50	3.4282168846E-02
4.60	2.9531215028E-02
4.70	2.5437498055E-02
4.80	2.1908872617E-02
4.90	1.8869718431E-02
5.00	1.6252238465E-02
5.10	1.3996827067E-02
5.20	1.2056439231E-02
5.30	1.0383860297E-02
5.40	8.9429808607E-03
5.50	7.7017719996E-03
5.60	6.6328021663E-03
5.70	5.7117710420E-03
5.80	4.9185403871E-03
5.90	4.2357225850E-03
6.00	3.6477718968E-03
6.10	3.1415444163E-03
6.20	2.7059050558E-03
6.30	2.3304048810E-03
6.40	2.0069690313E-03
6.50	1.7283431657E-03
6.60	1.4884146635E-03
6.70	1.2819354281E-03
6.80	1.1040231223E-03
6.90	9.5085262723E-04
7.00	8.1890231170E-04
7.10	7.0532160373E-04
7.20	6.0749184116E-04
7.30	5.2331574684E-04
7.40	4.5086604377E-04
7.50	3.8848428895E-04
7.60	3.3478720236E-04
7.70	2.8855648653E-04
7.80	2.4876183301E-04
7.90	2.1462389243E-04
8.00	1.8702016899E-04
8.10	-1.5652777378E-04
# 1p 3/2
0.10	4.6010728313E-03
0.20	1.7956804798E-02
0.30	4.0151935681E-02
0.40	7.0511800026E-02
0.50	1.0834347921E-01
0.60	1.5277256416E-01
0.70	2.0277301601E-01
0.80	2.5722873991E-01
0.90	3.1491691266E-01
1.00	3.7461923823E-01
1.10	4.3506081100E-01
1.20	4.9494003021E-01
1.30	5.5300109934E-01
1.40	6.0789523262E-01
1.50	6.5833156537E-01
1.60	7.0288587241E-01
1.70	7.4018061541E-01
1.80	7.6890317592E-01
1.90	7.8802513559E-01
2.00	7.9663070681E-01
2.10	7.9437269467E-01
2.20	7.8134910862E-01
2.30	7.5826680088E-01
2.40	7.2652286480E-01
2.50	6.8774712563E-01
2.60	6.4391128567E-01
2.70	5.9698601929E-01
2.80	5.4875192329E-01
2.90	5.0076983030E-01
3.00	4.5421051040E-01
3.10	4.0996120270E-01
3.20	3.6857380724E-01
3.30	3.3032387912E-01
3.40	2.9530462152E-01
3.50	2.6350768269E-01
3.60	2.3479375375E-01
3.70	2.0898036967E-01
3.80	1.8586362878E-01
3.90	1.6521458317E-01
4.00	1.4679796835E-01
4.10	1.3039640608E-01
4.20	1.1580980851E-01
4.30	1.0284738927E-01
4.40	9.1334486828E-02
4.50	8.1108903746E-02
4.60	7.2033384465E-02
4.70	6.3974327751E-02
4.80	5.6821122182E-02
4.90	5.0474204928E-02
5.00	4.4839106170E-02
5.10	3.9834049476E-02
5.20	3.5388738217E-02
5.30	3.1443666501E-02
5.40	2.7939564219E-02
5.50	2.4828224512E-02
5.60	2.2063875679E-02
5.70	1.9608523943E-02
5.80	1.7427646110E-02
5.90	1.5490299274E-02
6.00	1.3769805506E-02
6.10	1.2241904991E-02
6.20	1.0884419396E-02
6.30	9.6782708754E-03
6.40	8.6070313361E-03
6.50	7.6548061818E-03
6.60	6.8089260405E-03
6.70	6.0573051246E-03
6.80	5.3895539848E-03
6.90	4.7960901073E-03
7.00	4.2688719308E-03
7.10	3.8007313874E-03
7.20	3.3850145673E-03
7.30	3.0158676732E-03
7.40	2.6882580961E-03
7.50	2.3975338036E-03
7.60	2.1397877567E-03
7.70	1.9113797570E-03
7.80	1.7090208370E-03
7.90	1.5297325627E-03
8.00	1.3676597827E-03
8.10	-1.2363081118E-03
# 1p 1/2
0.10	4.5555286046E-03
0.20	1.8038305439E-02
0.30	4.0221546381E-02
0.40	7.0570825403E-02
