# 1s 1/2
0.10	8.8965370810E-02
0.20	1.7699375477E-01
0.30	2.6298143684E-01
0.40	3.4594071866E-01
0.50	4.2483949140E-01
0.60	4.9863725307E-01
0.70	5.6631118052E-01
0.80	6.2688321038E-01
0.90	6.7945301498E-01
1.00	7.2323435451E-01
1.10	7.5759725398E-01
1.20	7.8207912833E-01
1.30	7.9641261116E-01
1.40	8.0052103753E-01
1.50	7.9453523245E-01
1.60	7.7875677697E-01
1.70	7.5367374704E-01
1.80	7.1996390351E-01
1.90	6.7839279486E-01
2.00	6.2987672250E-01
2.10	5.7544758360E-01
2.20	5.1621860044E-01
2.30	4.5331615172E-01
2.40	3.8794082669E-01
2.50	3.2126702378E-01
2.60	2.5445280267E-01
2.70	1.8863183140E-01
2.80	1.2490213030E-01
2.90	6.4300539123E-02
3.00	7.7920915822E-03
3.10	-4.3763251852E-02
3.20	-8.9641889792E-02
3.30	-1.2930016350E-01
3.40	-1.6241223939E-01
3.50	-1.8888715034E-01
3.60	-2.0888793225E-01
3.70	-2.2280258235E-01
3.80	-2.3120647711E-01
3.90	-2.3479504939E-01
4.00	-2.3432850535E-01
4.10	-2.3057716917E-01
4.20	-2.2427266305E-01
4.30	-2.1606959044E-01
4.40	-2.0653336779E-01
4.50	-1.9613343914E-01
4.60	-1.8524743482E-01
4.70	-1.7417704270E-01
4.80	-1.6314923674E-01
4.90	-1.5233703514E-01
5.00	-1.4185999064E-01
5.10	-1.3180248086E-01
5.20	-1.2222246930E-01
5.30	-1.1314955435E-01
5.40	-1.0459895811E-01
5.50	-9.6574065205E-02
5.60	-8.9066772030E-02
5.70	-8.2061801369E-02
5.80	-7.5541537752E-02
5.90	-6.9485342386E-02
6.00	-6.3870333497E-02
6.10	-5.8672721281E-02
6.20	-5.3867030968E-02
6.30	-4.9429542558E-02
6.40	-4.5334972071E-02
6.50	-4.1561414979E-02
6.60	-3.8086852869E-02
6.70	-3.4888930352E-02
6.80	-3.1948521426E-02
6.90	-2.9246400157E-02
7.00	-2.6764879372E-02
7.10	-2.4487041761E-02
7.20	-2.2396902027E-02
7.30	-2.0480411387E-02
7.40	-1.8723638062E-02
7.50	-1.7113386867E-02
7.60	-1.5638241005E-02
7.70	-1.4287615269E-02
7.80	-1.3051294494E-02
7.90	-1.1919514039E-02
8.00	-1.0883778773E-02
8.10	-9.9357510150E-03
8.20	-9.0686078866E-03
8.30	-8.2751819431E-03
8.40	-7.5493192829E-03
8.50	-6.8851863114E-03
8.60	-6.2771394640E-03
8.70	-5.7200419754E-03
8.80	-5.2091145545E-03
8.90	-4.7396223919E-03
9.00	-4.3068933960E-03
9.10	-3.9063758610E-03
9.20	-3.5333157491E-03
9.30	-3.1825520983E-03
9.40	-2.8484243326E-03
9.50	-2.5244610628E-03
9.60	-2.2031416356E-03
9.70	-1.8759015832E-03
9.80	-1.5333143301E-03
9.90	-1.1662542944E-03
10.00	-7.7495521192E-04
# 1p 3/2
0.10	2.2098241230E-03
0.20	8.7294996238E-03
0.30	1.9603383986E-02
0.40	3.4689745241E-02
0.50	5.3841443280E-02
0.60	7.6864448142E-02
0.70	1.0350708595E-01
0.80	1.3346328351E-01
0.90	1.6637121116E-01
1.00	2.0182046348E-01
1.10	2.3935278877E-01
1.20	2.7847781722E-01
1.30	3.1868199974E-01
1.40	3.5943575245E-01
1.50	4.0019537780E-01
1.60	4.4042935898E-01
1.70	4.7960409499E-01
1.80	5.1719264176E-01
1.90	5.5268855282E-01
2.00	5.8562390245E-01
2.10	6.1556426574E-01
2.20	6.4208618880E-01
2.30	6.6482115567E-01
2.40	6.8340475852E-01
2.50	6.9749659583E-01
2.60	7.0679716040E-01
2.70	7.1099404788E-01
2.80	7.0984961941E-01
2.90	7.0316721830E-01
3.00	6.9085766075E-01
3.10	6.7296561899E-01
3.20	6.4973979565E-01
3.30	6.2160884281E-01
3.40	5.8921416180E-01
3.50	5.5340076885E-01
3.60	5.1513773119E-01
