0   0.1101
0.1   0.109841
0.2   0.10954
0.3   0.109048
0.4   0.108388
0.5   0.10758
0.6   0.106656
0.7   0.105647
0.8   0.104589
0.9   0.10352
1   0.102475
1.1   0.101485
1.2   0.100576
1.3   0.0997624
1.4   0.0990512
1.5   0.0984355
1.6   0.0978968
1.7   0.0974045
1.8   0.096918
1.9   0.0963878
2   0.0957591
2.1   0.0949735
2.2   0.0939724
2.3   0.0926994
2.4   0.0911026
2.5   0.0891373
2.6   0.0867668
2.7   0.0839658
2.8   0.0807209
2.9   0.0770333
3   0.0729194
3.1   0.0684132
3.2   0.063566
3.3   0.0584468
3.4   0.053141
3.5   0.0477475
3.6   0.0423732
3.7   0.0371275
3.8   0.0321152
3.9   0.0274278
4   0.0231375
4.1   0.0192926
4.2   0.0159161
4.3   0.0130063
4.4   0.0105417
4.5   0.00848574
4.6   0.00679306
4.7   0.00541476
4.8   0.00430248
4.9   0.00341123
5   0.00270095
5.1   0.00213713
5.2   0.00169083
5.3   0.00133817
5.4   0.00105979
5.5   0.000840105
5.6   0.000666723
5.7   0.000529803
5.8   0.000421588
5.9   0.000335966
6   0.000268136
6.1   0.000214326
6.2   0.000171579
6.3   0.000137567
6.4   0.000110465
6.5   8.88349e-05
6.6   7.15452e-05
6.7   5.77037e-05
6.8   4.66058e-05
6.9   3.76941e-05
7   3.05275e-05
7.1   2.47559e-05
7.2   2.01011e-05
7.3   1.63417e-05
7.4   1.33016e-05
7.5   1.08397e-05
7.6   8.8435e-06
7.7   7.22294e-06
7.79999   5.90569e-06
7.89999   4.83372e-06
7.99999   3.96035e-06
8.09999   3.24799e-06
8.2   2.66633e-06
8.3   2.19087e-06
8.4   1.80183e-06
8.5   1.48318e-06
8.6   1.22193e-06
8.7   1.00753e-06
8.8   8.31431e-07
8.9   6.8665e-07
9   5.67516e-07
9.1   4.69401e-07
9.2   3.88532e-07
9.3   3.21822e-07
9.4   2.66751e-07
9.5   2.21252e-07
9.6   1.83634e-07
9.7   1.52509e-07
9.8   1.26738e-07
9.9   1.05387e-07
10   8.76837e-08
10.1   7.29967e-08
10.2   6.0804e-08
10.3   5.06756e-08
10.4   4.22571e-08
10.5   3.52556e-08
10.6   2.94292e-08
10.7   2.45779e-08
10.8   2.05364e-08
10.9   1.71677e-08
11   1.43583e-08
11.1   1.20141e-08
11.2   1.00571e-08
