0.10	-7.0943830113E+01
0.20	-7.1493393326E+01
0.30	-7.2345173499E+01
0.40	-7.2740251182E+01
0.50	-7.2574083980E+01
0.60	-7.1819856293E+01
0.70	-7.0661159327E+01
0.80	-6.9401438054E+01
0.90	-6.8362007661E+01
1.00	-6.7919301782E+01
1.10	-6.8214311709E+01
1.20	-6.9291150849E+01
1.30	-7.0831344474E+01
1.40	-7.2245662335E+01
1.50	-7.2689887794E+01
1.60	-7.1191511121E+01
1.70	-6.6930363473E+01
1.80	-5.9626405606E+01
1.90	-4.9531772985E+01
2.00	-3.7586223434E+01
2.10	-2.4931424452E+01
2.20	-1.2725925514E+01
2.30	-1.7005227599E+00
2.40	7.6079576699E+00
2.50	1.5099668045E+01
2.60	2.1019989753E+01
2.70	2.5492121120E+01
2.80	2.8867788692E+01
2.90	3.1341669578E+01
3.00	3.3077819460E+01
3.10	3.4438236329E+01
3.20	3.5354624086E+01
3.30	3.5994747469E+01
3.40	3.6561783061E+01
3.50	3.6828662657E+01
3.60	3.7118887869E+01
3.70	3.7256758532E+01
3.80	3.7373646575E+01
3.90	3.7495655719E+01
4.00	3.7467156036E+01
4.10	3.7573694409E+01
4.20	3.7610778298E+01
4.30	3.7597893287E+01
4.40	3.7668599992E+01
4.50	3.7606911183E+01
4.60	3.7680523558E+01
4.70	3.7636933948E+01
4.80	3.7684748113E+01
4.90	3.7693421235E+01
5.00	3.7676427638E+01
5.10	3.7803609366E+01
5.20	3.7672425057E+01
5.30	3.7854142834E+01
5.40	3.7831304603E+01
5.50	3.7844100365E+01
5.60	3.7932297932E+01
5.70	3.8026958869E+01
5.80	3.8173278205E+01
5.90	3.8267206876E+01
6.00	3.8270625519E+01
6.10	3.8091728642E+01
6.20	3.7366300468E+01
6.30	3.5682019899E+01
6.40	3.1293375633E+01
6.50	1.3473296618E+01
