1s 1/2	1s 1/2	-1.9053219083E+01
1p 3/2	1p 3/2	-1.9474312146E+01
1p 1/2	1p 1/2	-1.9857412992E+01
1d 5/2	1d 5/2	-2.0442855736E+01
2s 1/2	1s 1/2	-2.1164775594E+01
2s 1/2	2s 1/2	-2.2007668489E+01
1d 3/2	1d 3/2	-2.2942460905E+01
