0.1   -1012.57
0.228   -39.6934
0.356   -10.1962
0.484   -15.356
0.612001   -16.1046
0.740001   -17.1325
0.868001   -18.1976
0.996001   -19.2866
1.124   -20.3805
1.252   -21.4539
1.38   -22.466
1.508   -23.3714
1.636   -24.1293
1.764   -24.697
1.892   -25.053
2.02   -25.1806
2.148   -25.0941
2.276   -24.8064
2.404   -24.361
2.532   -23.7915
2.66   -23.1525
2.788   -22.4788
2.916   -21.8126
3.044   -21.1809
3.172   -20.5995
3.3   -20.077
3.428   -19.6094
3.556   -19.1711
3.684   -18.7358
3.812   -18.2586
3.94   -17.6736
4.068   -16.9249
4.196   -15.9461
4.324   -14.67
4.452   -13.0535
4.58   -11.0989
4.708   -8.815
4.836   -6.27869
4.96401   -3.61208
5.09201   -0.896768
5.22001   1.68701
5.34801   4.07803
5.47601   6.18489
5.60401   7.97574
5.73201   9.44928
5.86001   10.6127
5.98801   11.4975
6.11601   12.1367
6.24401   12.5843
6.37201   12.8417
6.50001   12.9628
6.62801   12.9759
6.75601   12.9078
6.88401   12.7581
7.01201   12.5759
7.14001   12.3641
7.26801   12.1438
7.39601   11.8992
7.52401   11.7006
7.65201   11.4949
7.78001   11.3219
7.90801   11.1683
8.03601   11.0484
8.16401   10.9514
8.29201   10.8716
8.42001   10.821
8.54801   10.7866
8.67601   10.765
8.80401   10.7531
8.93201   10.7588
9.06001   10.7704
9.18801   10.7775
9.31601   10.7968
9.44401   10.8176
9.57201   10.8392
9.70001   10.8534
9.82801   10.8769
9.95601   10.8961
10.084   10.9215
10.212   10.9357
10.34   10.9546
10.468   10.9726
10.596   10.9786
10.724   10.9926
10.852   10.9961
10.98   10.9948
11.108   10.9884
11.236   10.9709
11.364   10.9457
11.492   10.8988
11.62   10.8366
11.748   10.7351
11.876   10.5983
12.004   10.3961
12.132   10.1189
12.26   9.73213
12.388   9.18841
12.516   8.45118
12.644   7.47188
12.772   6.12891
