1s 1/2	1s 1/2	-8.2732795055E+00
1p 3/2	1p 3/2	-8.1997023321E+00
1p 1/2	1p 1/2	-8.1346154077E+00
1d 5/2	1d 5/2	-8.2061462860E+00
2s 1/2	1s 1/2	-8.3213887381E+00
2s 1/2	2s 1/2	-8.4364590606E+00
1d 3/2	1d 3/2	-8.5669320821E+00
