1s 1/2	1s 1/2	-9.3641070712E+00
1p 3/2	1p 3/2	-8.7627019528E+00
1p 1/2	1p 1/2	-9.0077650496E+00
1d 5/2	1d 5/2	-9.2572376073E+00
2s 1/2	1s 1/2	-9.5304737405E+00
2s 1/2	2s 1/2	-9.8496621270E+00
1d 3/2	1d 3/2	-1.0189605613E+01
