0   0.0627961
0.1   0.0662738
0.2   0.0697518
0.3   0.0732297
0.4   0.0767077
0.5   0.080292
0.6   0.0842848
0.7   0.0884716
0.8   0.0926515
0.9   0.0966241
1   0.100205
1.1   0.103228
1.2   0.105547
1.3   0.107037
1.4   0.10759
1.5   0.107117
1.6   0.105549
1.7   0.102839
1.8   0.0989739
1.9   0.0939808
2   0.0879409
2.1   0.0809965
2.2   0.0733523
2.3   0.0652663
2.4   0.0570298
2.5   0.0489387
2.6   0.0412612
2.7   0.0342113
2.8   0.0279321
2.9   0.0224922
3   0.0178946
3.1   0.0140916
3.2   0.011003
3.3   0.0085328
3.4   0.00658181
3.5   0.00505629
3.6   0.00387283
3.7   0.00296026
3.8   0.00225975
3.9   0.00172377
4   0.00131458
4.1   0.00100265
4.2   0.000765035
4.3   0.000584087
4.4   0.000446275
4.5   0.000341276
4.6   0.000261227
4.7   0.000200153
4.8   0.000153514
4.9   0.000117864
5   9.05868e-05
5.1   6.96934e-05
5.2   5.3673e-05
5.3   4.1376e-05
5.4   3.19272e-05
5.5   2.46593e-05
5.6   1.90632e-05
5.7   1.47501e-05
5.8   1.14227e-05
5.9   8.85319e-06
6   6.86722e-06
6.1   5.33088e-06
6.2   4.14135e-06
6.3   3.21959e-06
6.4   2.50474e-06
6.5   1.94993e-06
6.6   1.51901e-06
6.7   1.18407e-06
6.8   9.23544e-07
6.9   7.20769e-07
7   5.62838e-07
7.1   4.39755e-07
7.2   3.43773e-07
7.3   2.6888e-07
7.4   2.10409e-07
7.5   1.64733e-07
7.6   1.29034e-07
7.7   1.01117e-07
7.79999   7.9276e-08
7.89999   6.21791e-08
7.99999   4.87898e-08
8.09999   3.82994e-08
8.2   3.00763e-08
8.3   2.36279e-08
8.4   1.8569e-08
8.5   1.45985e-08
8.6   1.14811e-08
