1s 1/2	1s 1/2	-5.9439061005E+01
1p 3/2	1p 3/2	-6.0464736910E+01
1p 1/2	1p 1/2	-6.2478108071E+01
1d 5/2	1d 5/2	-6.6072473066E+01
2s 1/2	1s 1/2	-7.0172071154E+01
2s 1/2	2s 1/2	-7.4399866408E+01
1d 3/2	1d 3/2	-7.8334635917E+01
