1s 1/2	1s 1/2	-1.5081173656E+01
1p 3/2	1p 3/2	-1.5337626100E+01
1p 1/2	1p 1/2	-1.5738141410E+01
1d 5/2	1d 5/2	-1.6350843084E+01
2s 1/2	1s 1/2	-1.7105418563E+01
2s 1/2	2s 1/2	-1.7981528202E+01
1d 3/2	1d 3/2	-1.8948380962E+01
