1s 1/2	1s 1/2	-3.1846796614E+01
1p 3/2	1p 3/2	-3.2447543060E+01
1p 1/2	1p 1/2	-3.3239744226E+01
1d 5/2	1d 5/2	-3.4571830790E+01
2s 1/2	1s 1/2	-3.6182960120E+01
2s 1/2	2s 1/2	-3.7989786496E+01
1d 3/2	1d 3/2	-3.9891136659E+01
