0.1   -65.4088
0.178   -73.4742
0.256   -76.7501
0.334   -74.2613
0.412   -70.5911
0.49   -68.1089
0.568   -65.1969
0.646   -62.1803
0.724   -59.321
0.802   -56.5713
0.879999   -54.0339
0.957999   -51.7434
1.036   -49.7276
1.114   -48.0014
1.192   -46.5604
1.27   -45.3916
1.348   -44.4772
1.426   -43.7837
1.504   -43.2642
1.582   -42.8523
1.66   -42.4767
1.738   -42.0468
1.816   -41.4528
1.894   -40.5658
1.972   -39.2534
2.05   -37.4015
2.128   -34.8943
2.206   -31.6397
2.284   -27.65
2.362   -23.0184
2.44   -17.8347
2.518   -12.2814
2.596   -6.65441
2.674   -1.2049
2.752   3.95017
2.83   8.62842
2.908   12.692
2.986   16.1809
3.064   19.1182
3.142   21.499
3.22   23.3835
3.298   24.8739
3.376   26.0744
3.454   26.9831
3.532   27.6476
3.61   28.094
3.688   28.434
3.766   28.7252
3.844   28.8832
3.922   28.9136
4   28.8832
4.078   28.9406
4.156   28.9192
4.234   28.8081
4.312   28.6627
4.39   28.598
4.468   28.5283
4.546   28.3914
4.624   28.2416
4.702   28.115
4.78   28.0252
4.858   27.917
4.936   27.7969
5.014   27.6689
5.092   27.5501
5.17   27.4888
5.248   27.4089
5.326   27.3041
5.404   27.178
5.482   27.1405
5.56   27.1005
5.638   27.0199
5.716   26.9175
5.794   26.8697
5.872   26.853
5.95   26.7926
6.028   26.7159
6.106   26.6554
6.184   26.6211
6.262   26.5749
6.34   26.5118
6.418   26.4432
6.496   26.3633
6.574   26.3169
6.652   26.2571
6.73   26.1761
6.808   26.0626
6.886   25.9898
6.964   25.9303
7.042   25.834
7.12   25.7058
7.198   25.5925
7.276   25.5123
7.354   25.3877
7.432   25.2253
7.51   25.0446
7.58799   24.8534
7.66599   24.6095
7.74399   24.264
7.82199   23.8293
