1s 1/2	1s 1/2	-3.3653194295E+00
1p 3/2	1p 3/2	-3.3171510869E+00
1p 1/2	1p 1/2	-3.2995146250E+00
1d 5/2	1d 5/2	-3.2994454708E+00
2s 1/2	1s 1/2	-3.3126803271E+00
2s 1/2	2s 1/2	-3.3375497419E+00
1d 3/2	1d 3/2	-3.3740306533E+00
