0   0.139546
0.1   0.137091
0.2   0.134635
0.3   0.132179
0.4   0.129723
0.5   0.127128
0.6   0.124118
0.7   0.120841
0.8   0.11742
0.9   0.114001
1   0.11073
1.1   0.107748
1.2   0.105181
1.3   0.103126
1.4   0.101647
1.5   0.100766
1.6   0.100462
1.7   0.100669
1.8   0.101284
1.9   0.10217
2   0.103166
2.1   0.104093
2.2   0.104769
2.3   0.105011
2.4   0.104647
2.5   0.103526
2.6   0.101521
2.7   0.098542
2.8   0.0945435
2.9   0.0895349
3   0.083588
3.1   0.0768399
3.2   0.0694889
3.3   0.0617809
3.4   0.0539869
3.5   0.0463753
3.6   0.0391835
3.7   0.0325959
3.8   0.0267322
3.9   0.0216464
4   0.0173355
4.1   0.0137538
4.2   0.0108282
4.3   0.00847214
4.4   0.00659672
4.5   0.00511775
4.6   0.00395994
4.7   0.00305862
4.8   0.00235992
4.9   0.0018199
5   0.00140337
5.1   0.00108251
5.2   0.00083549
5.3   0.000645351
5.4   0.000498958
5.5   0.000386186
5.6   0.000299247
5.7   0.00023216
5.8   0.000180337
5.9   0.00014026
6   0.000109228
6.1   8.51691e-05
6.2   6.64933e-05
6.3   5.19771e-05
6.4   4.06796e-05
6.5   3.18758e-05
6.6   2.50065e-05
6.7   1.96401e-05
6.8   1.54425e-05
6.9   1.21553e-05
7   9.57795e-06
7.1   7.55488e-06
7.2   5.96511e-06
7.3   4.71446e-06
7.4   3.72956e-06
7.5   2.95314e-06
7.6   2.34044e-06
7.7   1.85648e-06
7.79999   1.47384e-06
7.89999   1.17102e-06
7.99999   9.31166e-07
8.09999   7.41014e-07
8.2   5.90136e-07
8.3   4.70323e-07
8.4   3.75103e-07
8.5   2.99368e-07
8.6   2.39085e-07
8.7   1.91066e-07
8.8   1.52789e-07
8.9   1.22256e-07
9   9.78841e-08
9.1   7.84167e-08
9.2   6.28569e-08
9.3   5.04127e-08
9.4   4.04542e-08
9.5   3.248e-08
9.6   2.60911e-08
9.7   2.09694e-08
9.8   1.68614e-08
9.9   1.35646e-08
10   1.09175e-08
