0   0.111011
0.1   0.118437
0.2   0.125871
0.3   0.133304
0.4   0.14085
0.5   0.149323
0.6   0.158287
0.7   0.167102
0.8   0.175156
0.9   0.181905
1   0.186878
1.1   0.189683
1.2   0.189995
1.3   0.18756
1.4   0.182203
1.5   0.173863
1.6   0.162635
1.7   0.148816
1.8   0.13294
1.9   0.115759
2   0.0981687
2.1   0.081085
2.2   0.0653
2.3   0.0513748
2.4   0.0395926
2.5   0.0299806
2.6   0.0223776
2.7   0.0165144
2.8   0.0120833
2.9   0.0087864
3   0.00636188
3.1   0.00459399
3.2   0.00331245
3.3   0.00238704
3.4   0.00172037
3.5   0.00124066
3.6   0.00089558
3.7   0.000647252
3.8   0.00046841
3.9   0.000339477
4   0.000246404
4.1   0.000179118
4.2   0.0001304
4.3   9.50734e-05
4.4   6.94177e-05
4.5   5.07567e-05
4.6   3.71622e-05
4.7   2.72443e-05
4.8   1.99986e-05
4.9   1.46978e-05
5   1.08146e-05
5.1   7.96614e-06
5.2   5.87424e-06
5.3   4.33616e-06
5.4   3.20398e-06
5.5   2.36964e-06
5.6   1.75416e-06
5.7   1.29967e-06
5.8   9.63759e-07
5.9   7.15243e-07
6   5.31217e-07
6.1   3.94833e-07
6.2   2.93677e-07
6.3   2.1859e-07
6.4   1.62808e-07
6.5   1.21339e-07
6.6   9.04888e-08
6.7   6.7523e-08
6.8   5.04151e-08
6.9   3.76626e-08
7   2.81509e-08
7.1   2.10524e-08
7.2   1.5752e-08
7.3   1.17918e-08
