1s 1/2	1s 1/2	-1.0389728205E+01
1p 3/2	1p 3/2	-9.9342740918E+00
1p 1/2	1p 1/2	-1.0100388668E+01
1d 5/2	1d 5/2	-1.0291029165E+01
2s 1/2	1s 1/2	-1.0499915312E+01
2s 1/2	2s 1/2	-1.0737105881E+01
1d 3/2	1d 3/2	-1.1001810336E+01
