0.1   16876.1
0.196   -52.2175
0.292   97.4554
0.388   -32.9583
0.484   -36.2584
0.58   -36.9273
0.676   -37.5779
0.772   -38.4169
0.868   -39.039
0.964   -39.6216
1.06   -40.0644
1.156   -40.4064
1.252   -40.6474
1.348   -40.81
1.444   -40.9097
1.54   -40.9603
1.636   -40.9703
1.732   -40.9445
1.828   -40.8881
1.924   -40.8096
2.02   -40.7244
2.116   -40.6537
2.212   -40.6226
2.308   -40.6534
2.404   -40.7605
2.5   -40.9395
2.596   -41.1601
2.692   -41.3611
2.788   -41.4442
2.884   -41.2806
2.98   -40.7211
3.076   -39.6168
3.172   -37.8451
3.268   -35.3359
3.364   -32.0923
3.46   -28.1951
3.556   -23.795
3.652   -19.0875
3.748   -14.283
3.844   -9.57829
3.94   -5.1336
4.036   -1.06312
4.132   2.56748
4.228   5.73428
4.324   8.44527
4.42   10.7314
4.516   12.6353
4.612   14.205
4.708   15.4888
4.804   16.5328
4.9   17.3775
4.996   18.0603
5.092   18.6113
5.188   19.0557
5.284   19.4157
5.38   19.7084
5.476   19.9478
5.572   20.1459
5.668   20.3113
5.764   20.4517
5.86   20.5735
5.956   20.6809
6.052   20.7772
6.148   20.8652
6.244   20.9471
6.34   21.0251
6.436   21.1003
6.532   21.1743
6.628   21.2471
6.724   21.3206
6.82   21.3944
6.916   21.4691
7.012   21.5452
7.108   21.6225
7.204   21.701
7.3   21.7814
7.396   21.8634
7.492   21.9453
7.588   22.0273
7.684   22.1083
7.78   22.1874
7.876   22.263
7.972   22.3339
8.068   22.3979
8.164   22.4517
8.26   22.492
8.356   22.5141
8.452   22.5113
8.548   22.4754
8.644   22.3951
8.74   22.2545
8.836   22.0323
8.932   21.6972
9.028   21.2051
9.124   20.4933
9.22   19.4711
9.316   18.008
9.412   15.921
9.508   12.9845
9.604   9.01036
