0   0.148261
0.1   0.145573
0.2   0.142884
0.3   0.140195
0.4   0.137502
0.5   0.134578
0.6   0.131196
0.7   0.127545
0.8   0.123773
0.9   0.120057
1   0.116569
1.1   0.113474
1.2   0.110911
1.3   0.108983
1.4   0.107748
1.5   0.107213
1.6   0.10733
1.7   0.107999
1.8   0.109078
1.9   0.110383
2   0.111708
2.1   0.112832
2.2   0.11353
2.3   0.113586
2.4   0.112802
2.5   0.111012
2.6   0.108091
2.7   0.103969
2.8   0.0986414
2.9   0.0921845
3   0.0847551
3.1   0.0765881
3.2   0.0679787
3.3   0.0592535
3.4   0.0507347
3.5   0.0427044
3.6   0.0353779
3.7   0.02889
3.8   0.0232961
3.9   0.0185843
4   0.0146942
4.1   0.0115359
4.2   0.00900663
4.3   0.00700332
4.4   0.00543015
4.5   0.00420276
4.6   0.00324972
4.7   0.00251216
4.8   0.00194257
4.9   0.00150323
5   0.00116449
5.1   0.00090327
5.2   0.000701708
5.3   0.000546024
5.4   0.000425622
5.5   0.00033237
5.6   0.000260029
5.7   0.000203812
5.8   0.000160047
5.9   0.000125913
6   9.92411e-05
6.1   7.83607e-05
6.2   6.19836e-05
6.3   4.91149e-05
6.4   3.89845e-05
6.5   3.09952e-05
6.6   2.46835e-05
6.7   1.96884e-05
6.8   1.57285e-05
6.9   1.2584e-05
7   1.0083e-05
7.1   8.09067e-06
7.2   6.50106e-06
7.3   5.23085e-06
7.4   4.21437e-06
7.5   3.39978e-06
7.6   2.74606e-06
7.7   2.22074e-06
7.79999   1.79803e-06
7.89999   1.45746e-06
7.99999   1.18272e-06
8.09999   9.60812e-07
8.2   7.81367e-07
8.3   6.36091e-07
8.4   5.18344e-07
8.5   4.22806e-07
8.6   3.45204e-07
8.7   2.82106e-07
8.8   2.30749e-07
8.9   1.88906e-07
9   1.54783e-07
9.1   1.2693e-07
9.2   1.04173e-07
9.3   8.55632e-08
9.4   7.03322e-08
9.5   5.78558e-08
9.6   4.76274e-08
9.7   3.92352e-08
9.8   3.23442e-08
9.9   2.66815e-08
10   2.20247e-08
10.1   1.81924e-08
10.2   1.50363e-08
10.3   1.24354e-08
10.4   1.02905e-08
10.5   8.52059e-09
10.6   7.05908e-09
10.7   5.85152e-09
10.8   4.85316e-09
10.9   4.02726e-09
11   3.34365e-09
11.1   2.77747e-09
11.2   2.30831e-09
11.3   1.91931e-09
11.4   1.59663e-09
11.5   1.3288e-09
11.6   1.1064e-09
