1.000000000000000056e-01 -2.389378992684401624e+02
2.000000000000000111e-01 -2.420797790662454929e+02
3.000000000000000444e-01 -2.427273040669682871e+02
4.000000000000000222e-01 -2.431188395422701092e+02
5.000000000000001110e-01 -2.432765824454362189e+02
6.000000000000000888e-01 -2.432418748830739048e+02
7.000000000000000666e-01 -2.429008006405541664e+02
8.000000000000001554e-01 -2.423760627811343511e+02
9.000000000000001332e-01 -2.416824679117422932e+02
1.000000000000000222e+00 -2.410514490558867635e+02
1.100000000000000311e+00 -2.404724562140869466e+02
1.200000000000000400e+00 -2.402269951243896742e+02
1.300000000000000266e+00 -2.400943783808976377e+02
1.400000000000000355e+00 -2.404850150178472745e+02
1.500000000000000444e+00 -2.411253657905843397e+02
1.600000000000000311e+00 -2.418922772539100094e+02
1.700000000000000400e+00 -2.427359152707325336e+02
1.800000000000000488e+00 -2.431973087972032772e+02
1.900000000000000355e+00 -2.431215913751231881e+02
2.000000000000000444e+00 -2.419654496504654162e+02
2.100000000000000533e+00 -2.396754142611365523e+02
2.200000000000000622e+00 -2.360586263245384089e+02
2.300000000000000711e+00 -2.312336377197408694e+02
2.400000000000000355e+00 -2.253390136871402660e+02
2.500000000000000444e+00 -2.189019787331537543e+02
2.600000000000000533e+00 -2.122298021996426201e+02
2.700000000000000622e+00 -2.057403814611603252e+02
2.800000000000000711e+00 -1.997557617739504394e+02
2.900000000000000799e+00 -1.943948444892143641e+02
3.000000000000000444e+00 -1.897862835328666335e+02
3.100000000000000533e+00 -1.859415239633031547e+02
3.200000000000000622e+00 -1.827857265458024187e+02
3.300000000000000711e+00 -1.802251759541068168e+02
3.400000000000000799e+00 -1.782156685664962765e+02
3.500000000000000888e+00 -1.766076825569571440e+02
3.600000000000000977e+00 -1.753947334232830713e+02
3.700000000000000622e+00 -1.744346552614137806e+02
3.800000000000000711e+00 -1.737019426532697537e+02
3.900000000000000799e+00 -1.731394024323210772e+02
4.000000000000000888e+00 -1.726953391373307056e+02
4.100000000000000533e+00 -1.723694460429947810e+02
4.200000000000000178e+00 -1.721244817029158867e+02
4.300000000000000711e+00 -1.719336684868588918e+02
4.400000000000000355e+00 -1.717846963312133255e+02
4.500000000000000888e+00 -1.716870824424409818e+02
4.600000000000000533e+00 -1.715953689399234747e+02
4.700000000000000178e+00 -1.715496367630150019e+02
4.800000000000000711e+00 -1.714706300944088753e+02
4.900000000000000355e+00 -1.714492308247860706e+02
5.000000000000000888e+00 -1.714319274040997527e+02
5.100000000000000533e+00 -1.714022196435618071e+02
5.200000000000001066e+00 -1.713922463838175076e+02
5.300000000000000711e+00 -1.713829085938908179e+02
5.400000000000000355e+00 -1.713707269069977031e+02
5.500000000000000888e+00 -1.713631640090378028e+02
5.600000000000000533e+00 -1.713501953356504544e+02
5.700000000000001066e+00 -1.713493445954879633e+02
5.800000000000000711e+00 -1.713326647854180464e+02
5.900000000000000355e+00 -1.713537841001098627e+02
6.000000000000000888e+00 -1.713329935138370388e+02
6.100000000000000533e+00 -1.713587886061246195e+02
6.200000000000001066e+00 -1.713430593866280560e+02
6.300000000000000711e+00 -1.713346637701754673e+02
6.400000000000001243e+00 -1.713581087175501239e+02
6.500000000000000888e+00 -1.713421980452924913e+02
6.600000000000000533e+00 -1.713438076666107008e+02
6.700000000000001066e+00 -1.713593391495082301e+02
6.800000000000000711e+00 -1.713881867746112277e+02
6.900000000000001243e+00 -1.714132862378422999e+02
7.000000000000000888e+00 -1.714514222257941469e+02
7.100000000000001421e+00 -1.715201296743178716e+02
7.200000000000001066e+00 -1.716213239813654070e+02
7.300000000000000711e+00 -1.718314516357995672e+02
7.400000000000001243e+00 -1.721137108442111696e+02
7.500000000000000888e+00 -1.726248858321009152e+02
7.600000000000001421e+00 9.894018084517649925e+01
7.700000000000001066e+00 -1.467824376508768296e+02
7.800000000000000711e+00 1.543848295904673614e+04
