0   0.229936
0.1   0.232806
0.2   0.235667
0.3   0.238531
0.4   0.241525
0.5   0.244446
0.6   0.246756
0.7   0.247961
0.8   0.247632
0.9   0.245412
1   0.241029
1.1   0.234297
1.2   0.225118
1.3   0.213488
1.4   0.199512
1.5   0.183419
1.6   0.165568
1.7   0.146464
1.8   0.126735
1.9   0.107099
2   0.0882952
2.1   0.0709956
2.2   0.0557162
2.3   0.0427532
2.4   0.0321642
2.5   0.0238045
2.6   0.0173936
2.7   0.012591
2.8   0.00905733
2.9   0.0064908
3   0.00464314
3.1   0.00332031
3.2   0.00237608
3.3   0.00170288
3.4   0.00122282
3.5   0.000880118
3.6   0.000635033
3.7   0.000459395
3.8   0.000333209
3.9   0.000242326
4   0.00017669
4.1   0.000129163
4.2   9.46568e-05
4.3   6.95382e-05
4.4   5.1206e-05
4.5   3.7793e-05
4.6   2.79555e-05
4.7   2.07229e-05
4.8   1.53935e-05
4.9   1.14575e-05
5   8.54453e-06
5.1   6.38403e-06
5.2   4.7785e-06
5.3   3.58299e-06
5.4   2.69114e-06
5.5   2.02458e-06
5.6   1.52554e-06
5.7   1.15127e-06
5.8   8.70109e-07
5.9   6.5856e-07
6   4.99135e-07
6.1   3.78815e-07
6.2   2.87872e-07
6.3   2.1904e-07
6.4   1.66868e-07
6.5   1.27275e-07
6.6   9.71865e-08
6.7   7.4294e-08
6.8   5.68551e-08
6.9   4.3555e-08
7   3.34e-08
7.1   2.56378e-08
7.2   1.96983e-08
7.3   1.51487e-08
7.4   1.16604e-08
